active_calories_goal,version,extra_data,exercise_calories,total_exercise_calories,com.samsung.shealth.calories_burned.create_sh_ver,com.samsung.shealth.calories_burned.tef_calorie,com.samsung.shealth.calories_burned.active_time,com.samsung.shealth.calories_burned.rest_calorie,com.samsung.shealth.calories_burned.modify_sh_ver,com.samsung.shealth.calories_burned.update_time,com.samsung.shealth.calories_burned.create_time,com.samsung.shealth.calories_burned.active_calorie,com.samsung.shealth.calories_burned.deviceuuid,com.samsung.shealth.calories_burned.pkg_name,com.samsung.shealth.calories_burned.datauuid,com.samsung.shealth.calories_burned.day_time
,,4c79efaa-0f98-4b3c-b24e-589b8a66b79c.extra_data.json,,,,0.0,0,1616.041,,2018-03-22 11:51:10.619,2018-03-22 11:51:10.619,0.0,vUHbrX3Rww,com.sec.android.app.shealth,4c79efaa-0f98-4b3c-b24e-589b8a66b79c,1520726400000,
,,6c718890-45c9-4656-963b-beee01847898.extra_data.json,,,,0.0,0,1616.041,,2018-03-22 11:51:10.656,2018-03-22 11:51:10.656,0.0,vUHbrX3Rww,com.sec.android.app.shealth,6c718890-45c9-4656-963b-beee01847898,1520812800000,
,,8575924a-3f22-42b8-b1ae-0e47b1c4b9b1.extra_data.json,,,,0.0,0,1616.041,,2018-03-22 11:51:10.690,2018-03-22 11:51:10.690,0.0,vUHbrX3Rww,com.sec.android.app.shealth,8575924a-3f22-42b8-b1ae-0e47b1c4b9b1,1520899200000,
,,33ae71a3-4d85-4e49-a817-6c27ceb21a3d.extra_data.json,,,,0.0,0,1616.041,,2018-03-22 11:51:10.726,2018-03-22 11:51:10.726,0.0,vUHbrX3Rww,com.sec.android.app.shealth,33ae71a3-4d85-4e49-a817-6c27ceb21a3d,1520985600000,
,,2d52a790-12a8-4750-833f-0c4887ba53f8.extra_data.json,,,,0.0,0,1616.041,,2018-03-22 11:51:10.763,2018-03-22 11:51:10.763,0.0,vUHbrX3Rww,com.sec.android.app.shealth,2d52a790-12a8-4750-833f-0c4887ba53f8,1521072000000,
,,b3d7c446-69e3-4ee6-9ca3-e96b19bcd40e.extra_data.json,,,,0.0,0,1616.041,,2018-03-22 11:51:10.808,2018-03-22 11:51:10.808,0.0,vUHbrX3Rww,com.sec.android.app.shealth,b3d7c446-69e3-4ee6-9ca3-e96b19bcd40e,1521158400000,
,,43ef2285-40a3-473d-b26b-5dc37f13f9a3.extra_data.json,,,,0.0,0,1616.041,,2018-03-22 11:51:10.851,2018-03-22 11:51:10.851,0.0,vUHbrX3Rww,com.sec.android.app.shealth,43ef2285-40a3-473d-b26b-5dc37f13f9a3,1521244800000,
,,f69c6f22-4b2a-4a33-8fdf-c1f8668c8f8e.extra_data.json,,,,0.0,0,1616.041,,2018-03-22 11:51:10.894,2018-03-22 11:51:10.894,0.0,vUHbrX3Rww,com.sec.android.app.shealth,f69c6f22-4b2a-4a33-8fdf-c1f8668c8f8e,1521331200000,
,,2e7a26be-a19e-4970-bd56-0a3bd07d962c.extra_data.json,,,,0.0,0,1616.041,,2018-03-22 11:51:10.968,2018-03-22 11:51:10.968,0.0,vUHbrX3Rww,com.sec.android.app.shealth,2e7a26be-a19e-4970-bd56-0a3bd07d962c,1521417600000,
,,caedacea-4138-47e0-ba80-c2e749c70f02.extra_data.json,,,,0.0,0,1616.041,,2018-03-22 11:51:11.022,2018-03-22 11:51:11.022,0.0,vUHbrX3Rww,com.sec.android.app.shealth,caedacea-4138-47e0-ba80-c2e749c70f02,1521504000000,
,,03f40881-dbcc-4b09-9171-e3591114cd5f.extra_data.json,,,,0.0,0,1616.041,,2018-03-22 11:51:11.082,2018-03-22 11:51:11.082,0.0,vUHbrX3Rww,com.sec.android.app.shealth,03f40881-dbcc-4b09-9171-e3591114cd5f,1521590400000,
,,479ec6d2-7e9c-4055-a09e-7d2dd708b9af.extra_data.json,,,,0.0,5013728,1522.2634,,2018-03-24 05:02:15.873,2018-03-23 05:00:10.360,465.7283,vUHbrX3Rww,com.sec.android.app.shealth,479ec6d2-7e9c-4055-a09e-7d2dd708b9af,1521763200000,
,,70c9f24b-6e88-4370-8f9f-53ab47b1defc.extra_data.json,,,,0.0,1114925,1595.1871,,2018-03-25 05:00:29.966,2018-03-24 05:02:15.363,63.050003,vUHbrX3Rww,com.sec.android.app.shealth,70c9f24b-6e88-4370-8f9f-53ab47b1defc,1521849600000,
,,421ec75d-0ce4-4ca7-84c2-776f1c00c83a.extra_data.json,,,,0.0,2885250,1562.0748,,2018-03-26 05:00:29.889,2018-03-25 05:00:29.894,163.85997,vUHbrX3Rww,com.sec.android.app.shealth,421ec75d-0ce4-4ca7-84c2-776f1c00c83a,1521936000000,
,,a5be7112-3196-4406-9c9c-a940afecdb8f.extra_data.json,,,,0.0,3855692,1543.9233,,2018-03-27 05:03:03.706,2018-03-26 05:00:29.766,205.32002,vUHbrX3Rww,com.sec.android.app.shealth,a5be7112-3196-4406-9c9c-a940afecdb8f,1522022400000,
,,89857fa5-83cf-4fe7-9ab7-db86ea51d9fd.extra_data.json,,,,0.0,7956278,1467.2253,,2018-03-28 05:01:11.396,2018-03-27 05:03:03.606,683.2332,vUHbrX3Rww,com.sec.android.app.shealth,89857fa5-83cf-4fe7-9ab7-db86ea51d9fd,1522108800000,
,,934e36d2-8d66-4cbf-9561-e0424e9ff378.extra_data.json,,,,0.0,5069190,1521.226,,2018-03-29 05:00:14.607,2018-03-28 05:01:11.222,535.03503,vUHbrX3Rww,com.sec.android.app.shealth,934e36d2-8d66-4cbf-9561-e0424e9ff378,1522195200000,
,,96b9c2ba-fe41-4414-b504-7a2e2071c0a1.extra_data.json,,,,0.0,7721714,1471.6127,,2018-03-30 05:01:12.322,2018-03-29 05:00:14.411,755.6544,vUHbrX3Rww,com.sec.android.app.shealth,96b9c2ba-fe41-4414-b504-7a2e2071c0a1,1522281600000,
,,1e089828-246d-4232-bb3f-660328270a8a.extra_data.json,,,,0.0,2542671,1568.4824,,2018-03-31 05:05:58.372,2018-03-30 05:00:46.666,137.62999,vUHbrX3Rww,com.sec.android.app.shealth,1e089828-246d-4232-bb3f-660328270a8a,1522368000000,
,,092eea39-a8d8-4af6-af3e-0510ac992f2c.extra_data.json,,,,0.0,2529987,1568.7197,,2018-04-01 05:02:18.237,2018-03-31 05:05:57.717,367.693,vUHbrX3Rww,com.sec.android.app.shealth,092eea39-a8d8-4af6-af3e-0510ac992f2c,1522454400000,
,,80573dfa-5ca9-4090-83e0-807cfd53b013.extra_data.json,,,,0.0,1404467,1589.7716,,2018-04-02 05:00:43.877,2018-04-01 05:02:14.648,80.119995,vUHbrX3Rww,com.sec.android.app.shealth,80573dfa-5ca9-4090-83e0-807cfd53b013,1522540800000,
,,5391b6f8-40db-4d15-b322-8754a180ddd3.extra_data.json,,,,0.0,6325090,1497.7355,,2018-04-03 05:01:12.902,2018-04-02 05:00:43.459,349.23248,vUHbrX3Rww,com.sec.android.app.shealth,5391b6f8-40db-4d15-b322-8754a180ddd3,1522627200000,
,,93412f10-917f-4a16-bb5a-0259c578b45a.extra_data.json,,,,0.0,8732126,1452.7137,,2018-04-04 05:00:02.425,2018-04-03 05:01:12.678,800.76074,vUHbrX3Rww,com.sec.android.app.shealth,93412f10-917f-4a16-bb5a-0259c578b45a,1522713600000,
,,5265ab3e-8ad5-4679-9c3a-ffdbf46818c6.extra_data.json,,,,0.0,4112234,1539.1251,,2018-04-05 05:00:02.330,2018-04-04 05:00:01.942,232.74004,vUHbrX3Rww,com.sec.android.app.shealth,5265ab3e-8ad5-4679-9c3a-ffdbf46818c6,1522800000000,
,,594d48c5-1127-4e06-bb5b-2348c892351c.extra_data.json,,,,0.0,2433771,1570.5194,,2018-04-06 05:00:12.803,2018-04-05 05:00:01.799,139.57,vUHbrX3Rww,com.sec.android.app.shealth,594d48c5-1127-4e06-bb5b-2348c892351c,1522886400000,
,,40d65604-638d-4868-a786-5996eec1aee9.extra_data.json,,,,0.0,4354874,1534.5868,,2018-04-07 05:09:09.205,2018-04-06 05:00:12.315,241.50006,vUHbrX3Rww,com.sec.android.app.shealth,40d65604-638d-4868-a786-5996eec1aee9,1522972800000,
,,213da1e7-c424-4f8c-9330-ec3b6158c69b.extra_data.json,,,,0.0,6730215,1490.1578,,2018-04-08 06:19:04.864,2018-04-07 05:09:07.173,1133.2233,vUHbrX3Rww,com.sec.android.app.shealth,213da1e7-c424-4f8c-9330-ec3b6158c69b,1523059200000,
,,386cc2dd-e179-467f-a919-feff12419388.extra_data.json,,,,0.0,2336463,1572.3394,,2018-04-09 05:00:00.702,2018-04-08 06:18:51.717,135.31001,vUHbrX3Rww,com.sec.android.app.shealth,386cc2dd-e179-467f-a919-feff12419388,1523145600000,
,,eb337e28-abb5-43df-8161-c0511a4dae4e.extra_data.json,,,,0.0,5321671,1516.5035,,2018-04-10 05:00:01.191,2018-04-09 05:00:00.542,284.09003,vUHbrX3Rww,com.sec.android.app.shealth,eb337e28-abb5-43df-8161-c0511a4dae4e,1523232000000,
,,6063d9ce-528b-4fad-830d-ba4443d5a705.extra_data.json,,,,0.0,4671276,1528.6686,,2018-04-11 05:00:03.844,2018-04-10 05:00:00.578,261.02,vUHbrX3Rww,com.sec.android.app.shealth,6063d9ce-528b-4fad-830d-ba4443d5a705,1523318400000,
,,aee286bc-c511-4268-a698-d286ee436efe.extra_data.json,,,,0.0,1738686,1583.5203,,2018-04-12 05:00:01.056,2018-04-11 05:00:03.084,95.18001,vUHbrX3Rww,com.sec.android.app.shealth,aee286bc-c511-4268-a698-d286ee436efe,1523404800000,
,,f7d3f410-4cf0-4f50-a489-81a07cc32a20.extra_data.json,,,,0.0,3810147,1544.7754,,2018-04-13 05:00:02.366,2018-04-12 05:00:00.549,217.68,vUHbrX3Rww,com.sec.android.app.shealth,f7d3f410-4cf0-4f50-a489-81a07cc32a20,1523491200000,
,,9d77a7b6-c827-4159-8ea4-df64c7affc94.extra_data.json,,,,0.0,4192904,1537.6162,,2018-04-14 05:00:00.677,2018-04-13 05:00:02.051,418.8308,vUHbrX3Rww,com.sec.android.app.shealth,9d77a7b6-c827-4159-8ea4-df64c7affc94,1523577600000,
,,08cba00a-edb8-4331-a945-b6ac4e7d2629.extra_data.json,,,,0.0,947582,1598.3171,,2018-04-15 05:00:03.163,2018-04-14 05:00:00.459,52.789993,vUHbrX3Rww,com.sec.android.app.shealth,08cba00a-edb8-4331-a945-b6ac4e7d2629,1523664000000,
,,ff6fcab9-1092-424e-8ff1-2ea0a50d6fb9.extra_data.json,,,,0.0,410338,1608.3661,,2018-04-16 05:00:00.774,2018-04-15 05:00:02.317,22.589994,vUHbrX3Rww,com.sec.android.app.shealth,ff6fcab9-1092-424e-8ff1-2ea0a50d6fb9,1523750400000,
,,480ad1a4-152c-4343-9ecf-db98c75c754e.extra_data.json,,,,0.0,6555571,1493.4246,,2018-04-17 05:00:01.705,2018-04-16 05:00:00.607,361.73004,vUHbrX3Rww,com.sec.android.app.shealth,480ad1a4-152c-4343-9ecf-db98c75c754e,1523836800000,
,,b3a75ed6-b4ec-467f-945a-fb6d6297dcf4.extra_data.json,,,,0.0,2624648,1566.9491,,2018-04-18 05:00:01.986,2018-04-17 05:00:01.147,150.46002,vUHbrX3Rww,com.sec.android.app.shealth,b3a75ed6-b4ec-467f-945a-fb6d6297dcf4,1523923200000,
,,43a0e92b-947f-4bef-a922-6a34464f3b8d.extra_data.json,,,,0.0,2367523,1571.7584,,2018-04-19 07:52:19.120,2018-04-18 05:00:01.471,134.3,vUHbrX3Rww,com.sec.android.app.shealth,43a0e92b-947f-4bef-a922-6a34464f3b8d,1524009600000,
,,c8b7a428-cd58-4138-8910-19c2f0ab23dd.extra_data.json,,,,0.0,4836367,1525.5807,,2018-04-20 05:00:01.165,2018-04-19 05:00:00.790,263.75995,vUHbrX3Rww,com.sec.android.app.shealth,c8b7a428-cd58-4138-8910-19c2f0ab23dd,1524096000000,
,,585978a5-b76f-4124-845a-9c2afbfad3b8.extra_data.json,,,,0.0,5204213,1518.7004,,2018-04-21 05:00:02.258,2018-04-20 05:00:00.695,289.54004,vUHbrX3Rww,com.sec.android.app.shealth,585978a5-b76f-4124-845a-9c2afbfad3b8,1524182400000,
,,47fb5dbe-c73f-4b0e-86f1-75f0255e3bd0.extra_data.json,,,,0.0,6015705,1503.5222,,2018-04-22 05:06:04.549,2018-04-21 05:00:01.701,1132.08,vUHbrX3Rww,com.sec.android.app.shealth,47fb5dbe-c73f-4b0e-86f1-75f0255e3bd0,1524268800000,
,,8cdb79c7-364e-4f5f-8a37-9bae09952ab0.extra_data.json,,,,0.0,983522,1597.645,,2018-04-23 05:00:01.245,2018-04-22 05:06:01.142,58.70999,vUHbrX3Rww,com.sec.android.app.shealth,8cdb79c7-364e-4f5f-8a37-9bae09952ab0,1524355200000,
,,d1c2c5f8-6e02-4ac4-ac06-9b11e75b41ba.extra_data.json,,,,0.0,3876254,1543.5388,,2018-04-24 05:00:01.095,2018-04-23 05:00:00.868,208.21,vUHbrX3Rww,com.sec.android.app.shealth,d1c2c5f8-6e02-4ac4-ac06-9b11e75b41ba,1524441600000,
,,b6e4d84c-42d7-4001-94f8-7db3d9f0548f.extra_data.json,,,,0.0,5719292,1509.0663,,2018-04-25 05:00:00.748,2018-04-24 05:00:00.744,498.403,vUHbrX3Rww,com.sec.android.app.shealth,b6e4d84c-42d7-4001-94f8-7db3d9f0548f,1524528000000,
,,2c0ad882-d769-4707-ae6b-6a9a612ca4a5.extra_data.json,,,,0.0,3555924,1549.5305,,2018-04-26 05:00:01.912,2018-04-25 05:00:00.495,193.04002,vUHbrX3Rww,com.sec.android.app.shealth,2c0ad882-d769-4707-ae6b-6a9a612ca4a5,1524614400000,
,,a8ee433d-9801-4c99-880e-86b09642a223.extra_data.json,,,,0.0,3430026,1551.8853,,2018-04-27 05:00:01.054,2018-04-26 05:00:01.249,187.73003,vUHbrX3Rww,com.sec.android.app.shealth,a8ee433d-9801-4c99-880e-86b09642a223,1524700800000,
,,6fc2490a-9661-44fa-a1df-ffebc2244e20.extra_data.json,,,,0.0,6084737,1502.231,,2018-04-28 05:00:00.897,2018-04-27 05:00:00.767,332.00995,vUHbrX3Rww,com.sec.android.app.shealth,6fc2490a-9661-44fa-a1df-ffebc2244e20,1524787200000,
,,4566defd-d2ad-426f-881e-8dd3ccbb2d2a.extra_data.json,,,,0.0,5565590,1511.9412,,2018-04-29 07:08:09.478,2018-04-28 05:00:00.535,1106.3174,vUHbrX3Rww,com.sec.android.app.shealth,4566defd-d2ad-426f-881e-8dd3ccbb2d2a,1524873600000,
,,76f9db05-25e8-45be-b06d-b7e078b16db3.extra_data.json,,,,0.0,1990662,1578.8073,,2018-04-30 05:00:03.962,2018-04-29 07:08:07.098,119.95,vUHbrX3Rww,com.sec.android.app.shealth,76f9db05-25e8-45be-b06d-b7e078b16db3,1524960000000,
,,1512101e-6729-44ee-9e7e-a6e9650e3a62.extra_data.json,,,,0.0,4045804,1540.3676,,2018-05-01 05:00:11.548,2018-04-30 05:00:03.820,232.18001,vUHbrX3Rww,com.sec.android.app.shealth,1512101e-6729-44ee-9e7e-a6e9650e3a62,1525046400000,
,,ddab83c3-8c25-49d1-9ad3-a2b5cbd44602.extra_data.json,,,,0.0,5314369,1516.6401,,2018-05-02 05:00:26.452,2018-05-01 05:00:11.358,289.33005,vUHbrX3Rww,com.sec.android.app.shealth,ddab83c3-8c25-49d1-9ad3-a2b5cbd44602,1525132800000,
,,bd79794f-1349-49f5-95f5-c3a4a4f82d75.extra_data.json,,,,0.0,3559261,1549.4679,,2018-05-03 05:00:05.042,2018-05-02 05:00:26.351,192.83002,vUHbrX3Rww,com.sec.android.app.shealth,bd79794f-1349-49f5-95f5-c3a4a4f82d75,1525219200000,
,,7f94895d-56bb-4eb5-b6c9-995f11d6cd09.extra_data.json,,,,0.0,4824577,1525.8013,,2018-05-04 05:00:20.375,2018-05-03 05:00:04.879,274.19,vUHbrX3Rww,com.sec.android.app.shealth,7f94895d-56bb-4eb5-b6c9-995f11d6cd09,1525305600000,
,,21d557b4-5a35-48d7-bd52-263ae992f6c4.extra_data.json,,,,0.0,6390523,1496.5116,,2018-05-05 06:17:18.230,2018-05-04 05:00:20.182,348.61987,vUHbrX3Rww,com.sec.android.app.shealth,21d557b4-5a35-48d7-bd52-263ae992f6c4,1525392000000,
,,7a260a20-cb2a-45d3-beba-456f5809ea0f.extra_data.json,,,,0.0,4912017,1524.1658,,2018-05-06 08:29:01.513,2018-05-05 06:17:13.326,783.2006,vUHbrX3Rww,com.sec.android.app.shealth,7a260a20-cb2a-45d3-beba-456f5809ea0f,1525478400000,
,,c9556600-ac24-4acf-9cd5-273fd503f318.extra_data.json,,,,0.0,2999963,1559.9293,,2018-05-07 05:00:28.007,2018-05-06 08:28:56.304,165.14998,vUHbrX3Rww,com.sec.android.app.shealth,c9556600-ac24-4acf-9cd5-273fd503f318,1525564800000,
,,63f33e5e-60c3-4245-b956-6783ae24f6e7.extra_data.json,,,,0.0,10805682,1413.9297,,2018-05-08 05:00:02.210,2018-05-07 05:00:27.602,570.84985,vUHbrX3Rww,com.sec.android.app.shealth,63f33e5e-60c3-4245-b956-6783ae24f6e7,1525651200000,
,,ec92f36f-35dd-459d-92ef-deb0528f2c21.extra_data.json,,,,0.0,10746683,1415.0332,,2018-05-09 04:00:04.184,2018-05-08 05:00:01.923,630.8989,vUHbrX3Rww,com.sec.android.app.shealth,ec92f36f-35dd-459d-92ef-deb0528f2c21,1525737600000,
,,673cc591-67b5-45d1-977a-d48abe1fb415.extra_data.json,,,,0.0,8781132,1451.7971,,2018-05-10 04:00:02.023,2018-05-09 04:00:04.049,503.5639,vUHbrX3Rww,com.sec.android.app.shealth,673cc591-67b5-45d1-977a-d48abe1fb415,1525824000000,
,,378c0825-6bec-4bb4-8097-00f549370a40.extra_data.json,,,,0.0,9909422,1430.6934,,2018-05-11 04:00:07.178,2018-05-10 04:00:01.776,581.60266,vUHbrX3Rww,com.sec.android.app.shealth,378c0825-6bec-4bb4-8097-00f549370a40,1525910400000,
,,4f449071-a097-4ee8-8267-8caafe264138.extra_data.json,,,,0.0,10209188,1425.0865,,2018-05-12 04:00:05.315,2018-05-11 04:00:06.879,617.6665,vUHbrX3Rww,com.sec.android.app.shealth,4f449071-a097-4ee8-8267-8caafe264138,1525996800000,
,,405fb012-0b83-400d-a440-dfe07f4791f8.extra_data.json,,,,0.0,7189561,1481.5662,,2018-05-13 04:00:01.236,2018-05-12 04:00:04.663,443.56,vUHbrX3Rww,com.sec.android.app.shealth,405fb012-0b83-400d-a440-dfe07f4791f8,1526083200000,
,,8dad4411-201d-45fb-96e0-3d4a9c64b102.extra_data.json,,,,0.0,7511218,1475.5499,,2018-05-14 04:00:02.462,2018-05-13 04:00:00.835,452.97186,vUHbrX3Rww,com.sec.android.app.shealth,8dad4411-201d-45fb-96e0-3d4a9c64b102,1526169600000,
,,f8237f14-bdd1-42e4-8e06-8ee2ca0e683a.extra_data.json,,,,0.0,7968382,1466.9989,,2018-05-15 04:29:45.565,2018-05-14 04:00:01.842,482.164,vUHbrX3Rww,com.sec.android.app.shealth,f8237f14-bdd1-42e4-8e06-8ee2ca0e683a,1526256000000,
,,e7a1b0db-d89c-4f53-820d-11880d17a2a8.extra_data.json,,,,0.0,2712319,1565.3093,,2018-05-16 05:00:57.570,2018-05-15 04:29:44.107,157.83466,vUHbrX3Rww,com.sec.android.app.shealth,e7a1b0db-d89c-4f53-820d-11880d17a2a8,1526342400000,
,,26a87860-9eaf-46a9-81c0-b5446a91b719.extra_data.json,,,,0.0,5088770,1520.8597,,2018-05-17 05:00:02.496,2018-05-16 05:00:53.391,279.18002,vUHbrX3Rww,com.sec.android.app.shealth,26a87860-9eaf-46a9-81c0-b5446a91b719,1526428800000,
,,13b5d39b-697e-44b5-8649-b3891209f5fb.extra_data.json,,,,0.0,5409946,1514.8524,,2018-05-18 05:00:02.531,2018-05-17 05:00:01.944,287.39,vUHbrX3Rww,com.sec.android.app.shealth,13b5d39b-697e-44b5-8649-b3891209f5fb,1526515200000,
,,15fc19ac-cac9-4c79-9195-af480b3131b9.extra_data.json,,,,0.0,4629461,1529.4507,,2018-05-19 05:01:29.981,2018-05-18 05:00:02.226,248.2101,vUHbrX3Rww,com.sec.android.app.shealth,15fc19ac-cac9-4c79-9195-af480b3131b9,1526601600000,
,,ded8485a-835b-4f00-abed-56ac6c6ab91f.extra_data.json,,,,0.0,1243484,1592.7826,,2018-05-20 05:00:01.740,2018-05-19 05:01:29.638,70.53999,vUHbrX3Rww,com.sec.android.app.shealth,ded8485a-835b-4f00-abed-56ac6c6ab91f,1526688000000,
,,f55b06ca-443c-43e0-bf07-5b007c816691.extra_data.json,,,,0.0,895081,1599.2993,,2018-05-21 05:00:28.604,2018-05-20 05:00:01.508,49.780003,vUHbrX3Rww,com.sec.android.app.shealth,f55b06ca-443c-43e0-bf07-5b007c816691,1526774400000,
,,35eb41c2-018c-4b6b-a8fd-455f7b73fcd3.extra_data.json,,,,0.0,3491458,1550.7362,,2018-05-22 05:01:09.086,2018-05-21 05:00:28.338,186.14003,vUHbrX3Rww,com.sec.android.app.shealth,35eb41c2-018c-4b6b-a8fd-455f7b73fcd3,1526860800000,
,,520990e0-201a-4e2c-b400-bb85c81ec0f6.extra_data.json,,,,0.0,2704097,1565.4631,,2018-05-23 05:00:10.609,2018-05-22 05:01:08.933,148.08002,vUHbrX3Rww,com.sec.android.app.shealth,520990e0-201a-4e2c-b400-bb85c81ec0f6,1526947200000,
,,9ceb2bbe-5b7e-423c-82f1-229ea5751f67.extra_data.json,,,,0.0,4426770,1533.242,,2018-05-24 05:00:11.026,2018-05-23 05:00:10.464,251.93997,vUHbrX3Rww,com.sec.android.app.shealth,9ceb2bbe-5b7e-423c-82f1-229ea5751f67,1527033600000,
,,21721e8e-17ca-4b05-980f-d8b8a882ac9e.extra_data.json,,,,0.0,2766852,1564.2893,,2018-05-25 05:00:48.973,2018-05-24 05:00:10.731,164.59,vUHbrX3Rww,com.sec.android.app.shealth,21721e8e-17ca-4b05-980f-d8b8a882ac9e,1527120000000,
