"date","avg_stress","step_count","run_step_count","walk_step_count","recommendation","avg_heart_rate","calories_burned","step_count_reached"
2020-08-25,34.3,7013,10,7003,6000,69.32,1846.28196,TRUE
2020-08-28,35.0833333333333,10739,67,10672,6000,77.8333333333333,1860.95842,TRUE
2020-08-29,26.8,10750,77,10673,6000,70.3333333333333,1771.22639,TRUE
2020-08-30,52.875,9720,6228,3492,6000,79.0769230769231,1898.98275,TRUE
2020-08-31,34.75,1919,83,1836,6000,62.2,1969.59905,FALSE
2020-09-02,15.7058823529412,9751,98,9653,6000,69.0454545454545,1822.20376,TRUE
2020-09-03,28.2352941176471,8681,94,8587,6000,71.3636363636364,1957.6175,TRUE
2020-09-04,51.7692307692308,11046,71,10975,6000,68.2631578947368,1935.52928,TRUE
2020-09-06,26.3571428571429,2361,62,2299,6000,61.7368421052632,2048.32363,FALSE
2020-09-07,20.0555555555556,2309,192,2117,6000,66.48,1948.98215,FALSE
2020-09-08,30.3684210526316,11637,5964,5673,6000,70.9615384615385,2052.3963,TRUE
2020-09-10,29.2777777777778,6792,69,6723,6000,68.7727272727273,1861.73167,TRUE
2020-09-11,42.0666666666667,9076,92,8984,6000,72.9333333333333,2032.47394,TRUE
2020-09-12,17.8,6501,98,6403,6000,63.0952380952381,1729.49759,TRUE
2020-09-13,30.25,3919,114,3805,6000,80.5,2261.1198,FALSE
2020-09-14,35.5294117647059,7253,79,7174,6000,67.8636363636364,1910.75412,TRUE
2020-09-15,29,7502,171,7331,6000,85.5,1894.26772,TRUE
2020-09-16,40.7,11028,137,10891,6000,77.8333333333333,1911.97013,TRUE
2020-09-18,20,9504,66,9438,6000,70.8,1841.41972,TRUE
2020-09-19,18.5,8623,60,8563,6000,81,1846.30387,TRUE
2020-09-21,25.3684210526316,10117,337,9780,6000,67.32,1892.25276,TRUE
2020-09-22,31.8461538461538,9344,4034,5310,6000,75.875,1884.68295,TRUE
2020-09-23,28.1875,6854,33,6821,6000,80.5625,1854.91153,TRUE
2020-09-27,15.9333333333333,4598,56,4542,6000,71.1875,1759.123085,FALSE
2020-09-28,16.7368421052632,3406,110,3296,6000,72,1821.70098,FALSE
2020-09-29,18.6666666666667,7200,56,7144,6000,69.625,1966.79285,TRUE
2020-09-30,36.2631578947368,10983,89,10894,6000,76.8,1927.43643,TRUE
2020-10-01,31.8333333333333,10287,5204,5083,6000,70.75,2011.4114,TRUE
2020-10-03,29,7908,68,7840,6000,58,1770.4637,TRUE
2020-10-04,35,1928,19,1909,6000,58.25,2239.98436,FALSE
2020-10-06,28.8,10241,91,10150,6000,71.4,1899.95266,TRUE
2020-10-07,21.8421052631579,7785,164,7621,6000,71.5,1883.94905,TRUE
2020-10-08,35.6842105263158,8267,121,8146,6000,69.92,1950.6787,TRUE
2020-10-10,34.8571428571429,7907,75,7832,6000,63.2380952380952,1905.7004,TRUE
2020-10-12,28.5,1296,41,1255,6000,68.04,1919.5902,FALSE
2020-10-13,20.3157894736842,8222,87,8135,6000,68,1996.05532,TRUE
2020-10-14,26.8333333333333,9399,49,9350,6000,72.2631578947368,2121.2454,TRUE
2020-10-15,25.5263157894737,7743,40,7703,6000,72.1052631578947,1955.35774,TRUE
2020-10-16,22.5333333333333,5613,61,5552,6000,68.6818181818182,1933.56483,FALSE
2020-10-17,12.25,7526,23,7503,6000,68.3333333333333,2118.8049,TRUE
2020-10-19,38.25,5970,109,5861,6000,79.75,2091.68185,FALSE
2020-10-20,32.3333333333333,7221,34,7187,6000,70.5625,2219.9862,TRUE
2020-10-22,27.1052631578947,3763,34,3729,6000,70.6,1825.24951,FALSE
2020-10-23,29.75,8238,29,8209,6000,76.5384615384615,2384.2978,TRUE
2020-10-24,16.2222222222222,9314,88,9226,6000,69.5384615384615,1833.32274,TRUE
2020-10-25,20.6842105263158,2386,26,2360,6000,67.3333333333333,1807.40634,FALSE
2020-10-26,17.7222222222222,5750,79,5671,6000,66.4,1897.09834,FALSE
2020-11-01,31.3846153846154,3813,22,3791,6000,74.0714285714286,2110.4381,FALSE
2020-11-02,29.1578947368421,6249,19,6230,6000,72.4230769230769,1975.50872,TRUE
2020-11-04,28.7222222222222,9880,85,9795,6000,71.75,1934.33748,TRUE
2020-11-05,32.8,10781,116,10665,6000,83.9333333333333,1988.6071,TRUE
2020-11-06,26.1666666666667,11327,57,11270,6000,72.76,1915.10542,TRUE
2020-11-07,31.8888888888889,16641,74,16567,6000,64.7333333333333,2530.98257,TRUE
2020-11-09,36.2777777777778,8477,105,8372,6000,69.08,1928.0544,TRUE
2020-11-12,29.125,3169,30,3139,6000,75.9047619047619,1854.52723,FALSE
2020-11-13,33.2142857142857,6430,61,6369,6000,68.5714285714286,1904.08076,TRUE
2020-11-16,19.2631578947368,2481,41,2440,6000,70.36,1898.44873,FALSE
2020-11-19,38.5384615384615,10924,62,10862,6000,70.7222222222222,1916.08005,TRUE
2020-11-20,27.6,9430,61,9369,6000,74.2272727272727,1951.81733,TRUE
2020-11-23,16.4,3536,60,3476,6000,69.5454545454545,1802.33046,FALSE
2020-11-24,28.4117647058824,8986,103,8883,6000,70.0434782608696,1865.988,TRUE
2020-11-25,45.6,8797,61,8736,6000,74.0769230769231,1998.4099,TRUE
2020-11-28,29.4,6386,3311,3075,6000,66.875,1771.50729,TRUE
2020-11-29,25.2222222222222,1806,34,1772,6000,67.9375,1867.98909,FALSE
2020-11-30,22.2142857142857,1110,9,1101,6000,69.2857142857143,1889.1532,FALSE
2020-12-01,34.875,3651,41,3610,6000,72.4375,1970.97442,FALSE
2020-12-02,13.3529411764706,8214,4098,4116,6000,70.8,1907.60635,TRUE
2020-12-03,24.875,1777,54,1723,6000,68.1739130434783,2006.11305,FALSE
2020-12-04,25.7333333333333,8608,4230,4378,6000,79.2,2143.4902,TRUE
2020-12-06,13.3333333333333,5650,77,5573,6000,66.5714285714286,2132.2919,FALSE
2020-12-07,37.5555555555556,4030,77,3953,6000,78.04,1862.5874,FALSE
2020-12-08,25.1764705882353,11854,94,11760,6000,78.8125,1942.72878,TRUE
2020-12-09,27.45,10834,94,10740,6000,74,1792.97111,TRUE
2020-12-10,21.2,8620,69,8551,6000,67.5769230769231,1887.89836,TRUE
2020-12-12,22.8666666666667,2053,43,2010,6000,72.9090909090909,1864.39484,FALSE
2020-12-14,22.2666666666667,4338,10,4328,6000,69.1363636363636,1859.86843,FALSE
2020-12-15,25.6470588235294,11814,75,11739,6000,78,1895.05598,TRUE
2020-12-16,25.7,12377,33,12344,6000,69.5,1995.3903,TRUE
2020-12-18,17.5625,8050,45,8005,6000,63.0869565217391,2054.648,TRUE
2020-12-20,10.1,5787,25,5762,6000,59.5,1804.72689,FALSE
2020-12-21,34.6875,6026,59,5967,6000,74.2380952380952,1943.66393,TRUE
2020-12-22,30.2222222222222,12700,46,12654,6000,80.8888888888889,1988.68535,TRUE
2020-12-28,25.75,2541,9,2532,6000,70.68,1803.81614,FALSE
2020-12-30,29.3125,10097,26,10071,6000,77.5714285714286,1755.306194,TRUE
2020-12-31,22.9166666666667,7145,45,7100,6000,74.5,2087.5999,TRUE
2021-01-01,31.2,4316,14,4302,6000,69.8571428571429,1853.24603,FALSE
2021-01-03,46.3684210526316,9481,147,9334,6000,73.75,1811.9537,TRUE
2021-01-05,31,5743,25,5718,6000,69.5,1998.70357,FALSE
2021-01-07,30.2352941176471,6570,47,6523,6000,70.125,1903.75957,TRUE
2021-01-08,30.4,5845,24,5821,6000,71.1428571428571,1753.361405,FALSE
2021-01-09,22.5,8272,39,8233,6000,70.9,2090.05923,TRUE
2021-01-11,30.5333333333333,6479,45,6434,6000,70.6818181818182,2011.5544,TRUE
2021-01-12,22.35,8415,62,8353,6000,72.24,2022.57167,TRUE
2021-01-13,15.2352941176471,6319,42,6277,6000,66.8636363636364,1839.59538,TRUE
2021-01-14,24.6111111111111,9496,95,9401,6000,71.2916666666667,1908.51556,TRUE
2021-01-15,25.5454545454545,9450,34,9416,6000,73.1176470588235,2032.71675,TRUE
2021-01-23,11.8421052631579,8776,43,8733,6000,64.3181818181818,1783.60469,TRUE
2021-01-24,25.5882352941176,6641,87,6554,6000,68.4166666666667,1767.235916,TRUE
2021-01-25,31.2727272727273,6941,97,6844,6000,70.5789473684211,1962.4914,TRUE
2021-01-26,34.3333333333333,14451,141,14310,6000,87,2223.99327,TRUE
2021-01-27,18.8333333333333,15323,91,15232,6000,68.05,1889.50918,TRUE
2021-01-28,22.6111111111111,8559,64,8495,6000,70.3333333333333,1810.25244,TRUE
2021-01-29,23.0588235294118,10710,134,10576,6000,69.1304347826087,1727.45119,TRUE
2021-01-30,8.5,7915,69,7846,6000,69.3333333333333,1971.92597,TRUE
2021-01-31,22.1176470588235,6581,108,6473,6000,68.6,1809.43474,TRUE
2021-02-01,25.5333333333333,5781,72,5709,6000,69.3684210526316,1883.8848,FALSE
2021-02-03,19.1176470588235,8956,52,8904,6000,78.0625,1860.16709,TRUE
2021-02-04,29.3529411764706,8581,57,8524,6000,69.4166666666667,1861.22574,TRUE
2021-02-05,15.4117647058824,9794,53,9741,6000,71.7222222222222,1929.12594,TRUE
2021-02-06,20.8235294117647,8502,199,8303,6000,63.44,1887.96418,TRUE
2021-02-07,23,6959,92,6867,6000,76.8125,1935.59737,TRUE
2021-02-10,33.25,12836,127,12709,6000,85.2352941176471,1973.35003,TRUE
2021-02-11,37.7368421052632,12141,72,12069,6000,73.25,1956.78566,TRUE
2021-02-12,32.5789473684211,10593,204,10389,6000,80.75,1995.6558,TRUE
2021-02-13,14.8333333333333,14902,243,14659,6000,67.64,1724.789997,TRUE
2021-02-14,18.3684210526316,9729,123,9606,6000,68.35,1741.135,TRUE
2021-02-15,15.4545454545455,5063,60,5003,6000,71.1666666666667,1814.10089,FALSE
2021-02-16,32.1176470588235,13089,116,12973,6000,76.0454545454545,1895.9339,TRUE
2021-02-18,28.6428571428571,9447,144,9303,6000,77.9333333333333,1943.63596,TRUE
2021-02-19,22.4,9247,57,9190,6000,68.6,1906.6949,TRUE
2021-02-20,18.3529411764706,8490,83,8407,6000,63.3913043478261,1815.07998,TRUE
2021-02-21,17.4117647058824,13459,122,13337,6000,64.2916666666667,2113.81455,TRUE
2021-02-22,37.5625,3510,41,3469,6000,75.0909090909091,2113.3864,FALSE
2021-02-23,39.7777777777778,11401,105,11296,6000,70.4583333333333,2492.12854,TRUE
2021-02-24,41.2631578947368,7956,17,7939,6000,75.95,1937.9547,TRUE
2021-02-25,27,8846,66,8780,6000,74.3636363636364,2011.20526,TRUE
2021-02-26,27.8823529411765,8156,55,8101,6000,72.3333333333333,1924.9755,TRUE
2021-02-27,22.5625,6981,40,6941,6000,65.8846153846154,2072.3839,TRUE
2021-02-28,20.875,1698,63,1635,6000,64.3888888888889,2188.7055,FALSE
2021-03-01,35.3888888888889,1590,33,1557,6000,73.7894736842105,1946.23343,FALSE
2021-03-03,26.8333333333333,8831,104,8727,6000,69.5,1938.96586,TRUE
2021-03-04,29.0526315789474,7233,80,7153,6000,70.3461538461538,1974.75182,TRUE
2021-03-12,34.1818181818182,9545,3255,6290,6000,69.65,2130.01874,TRUE
2021-03-14,13.8333333333333,5871,96,5775,6000,65.4583333333333,2072.028,FALSE
2021-03-16,25.3333333333333,7067,156,6911,6000,67.1764705882353,2082.7482,TRUE
2021-03-17,35.6923076923077,10088,59,10029,6000,70.5,1970.1861,TRUE
2021-03-19,26.5,10014,46,9968,6000,73.9565217391304,1941.10774,TRUE
2021-03-21,25.7222222222222,7028,3921,3107,6000,72.25,1797.82083,TRUE
2021-03-22,31.6875,9011,4697,4314,6000,74.7142857142857,2093.5221,TRUE
2021-03-23,17.5,6546,69,6477,6000,78.6666666666667,1918.43545,TRUE
2021-03-24,30.7222222222222,8995,3555,5440,6000,75.9166666666667,1989.1911,TRUE
2021-03-26,8.55555555555556,9551,39,9512,6000,66.8695652173913,1896.31966,TRUE
2021-03-27,28.1111111111111,6993,79,6914,6000,66.8181818181818,1749.598,TRUE
2021-03-28,64.5625,1773,61,1712,6000,72.05,1745.815006,FALSE
2021-03-29,36.0526315789474,8699,4893,3806,6000,75.5454545454545,1926.90087,TRUE
2021-03-30,20.2222222222222,10634,56,10578,6000,72.9473684210526,1944.3247,TRUE
2021-03-31,29.6470588235294,9007,47,8960,6000,71.0526315789474,1908.75994,TRUE
2021-04-01,31.2,10443,3444,6999,6000,76.6666666666667,1932.75878,TRUE
2021-04-02,46.2631578947368,8341,30,8311,6000,74.0526315789474,1863.0973,TRUE
2021-04-03,36.6111111111111,6483,79,6404,6000,69.0416666666667,2227.6235,TRUE
2021-04-04,26.25,9481,4066,5415,6000,73.3636363636364,1865.29062,TRUE
2021-04-05,23.8333333333333,5860,3768,2092,6000,79.0454545454545,1955.2546,FALSE
2021-04-06,21.4705882352941,14484,355,14129,6000,73.8181818181818,1873.1328,TRUE
2021-04-07,31.8,11002,4291,6711,6000,76.2916666666667,1975.37418,TRUE
2021-04-08,20.8947368421053,12740,3823,8917,6000,74.8421052631579,1836.83972,TRUE
2021-04-09,21.9,7411,48,7363,6000,69,2202.6097,TRUE
2021-04-11,24.8571428571429,1701,171,1530,6000,67.3333333333333,1841.10856,FALSE
2021-04-12,33.2105263157895,13561,5432,8129,6000,73.2916666666667,2349.8925,TRUE
2021-04-13,23.8947368421053,9319,62,9257,6000,75.95,2059.9113,TRUE
2021-04-14,20.2352941176471,11305,4330,6975,6000,66.5,2156.5887,TRUE
2021-04-15,31.3684210526316,8366,35,8331,6000,70.32,1924.90404,TRUE
2021-04-16,34.7777777777778,14270,3891,10379,6000,67.125,2228.49403,TRUE
2021-04-17,15.5625,8905,44,8861,6000,74.5625,1938.10483,TRUE
2021-04-18,16.5,11626,7396,4230,6000,67.0869565217391,2306.7369,TRUE
2021-04-19,18.25,5511,73,5438,6000,60.8181818181818,2170.28403,FALSE
2021-04-20,29.7333333333333,4930,28,4902,6000,78.2222222222222,1836.23882,FALSE
2021-04-21,36.6153846153846,9744,97,9647,6000,76.5384615384615,2078.93925,TRUE
2021-04-22,25.2,9095,84,9011,6000,68.3333333333333,2195.499,TRUE
2021-04-23,23.8666666666667,10446,135,10311,6000,76.5333333333333,1994.59657,TRUE
2021-04-24,29.0833333333333,7270,100,7170,6000,68.85,2202.3943,TRUE
2021-04-25,33.0909090909091,11537,75,11462,6000,64.9444444444444,3060.0389,TRUE
2021-04-26,16.2777777777778,7345,81,7264,6000,69.8888888888889,2029.90584,TRUE
2021-04-27,29.1052631578947,13444,402,13042,6000,75.6,2122.23034,TRUE
2021-04-28,27.25,10958,144,10814,6000,72.7,2267.0891,TRUE
2021-04-29,21.7894736842105,9606,107,9499,6000,68.15,2080.9873,TRUE
2021-04-30,37.0588235294118,8416,92,8324,6000,78.0555555555556,1936.05306,TRUE
2021-05-01,20.4444444444444,12559,66,12493,6000,72.3157894736842,2324.206,TRUE
2021-05-02,22,6323,58,6265,6000,69.875,2162.32227,TRUE
2021-05-03,34.8,10789,2861,7928,6000,79.8823529411765,2157.61654,TRUE
2021-05-04,18.6153846153846,11301,200,11101,6000,62.4210526315789,2246.4146,TRUE
2021-05-05,44.0666666666667,5310,23,5287,6000,73.2857142857143,1848.63774,FALSE
2021-05-06,32.125,12413,157,12256,6000,83.5294117647059,2199.3795,TRUE
2021-05-07,24.8571428571429,12405,86,12319,6000,67.05,2245.1207,TRUE
2021-05-08,16.3333333333333,8382,45,8337,6000,73,1938.0262,TRUE
2021-05-09,25.8333333333333,8708,19,8689,6000,71.4705882352941,2763.0409,TRUE
2021-05-10,26.75,7684,53,7631,6000,71.2,2194.4452,TRUE
2021-05-11,28.2307692307692,10068,23,10045,6000,72.6842105263158,2200.1465,TRUE
2021-05-12,21.25,6230,177,6053,6000,66.75,2018.23905,TRUE
2021-05-13,43.6666666666667,13978,28,13950,6000,72.0555555555556,2184.0172,TRUE
2021-05-14,36.1,14104,31,14073,6000,71.2142857142857,2229.0423,TRUE
2021-05-15,35.8,5728,26,5702,6000,100.4,2404.21335,FALSE
2021-05-17,49.4705882352941,16741,5892,10849,6000,80.5714285714286,2493.8266,TRUE
2021-05-18,42.0588235294118,7897,67,7830,6000,73.6470588235294,2191.78526,TRUE
2021-05-20,32,7690,281,7409,6000,67.3333333333333,2139.9253,TRUE
2021-05-21,34.625,15389,364,15025,6000,79,2367.2712,TRUE
2021-05-22,19.5555555555556,11276,125,11151,6000,64.0555555555556,2263.76524,TRUE
2021-05-23,28.3333333333333,8835,178,8657,6000,82.9166666666667,2634.6968,TRUE
2021-05-25,25.1875,6514,39,6475,6000,80.375,1877.1485,TRUE
2021-05-26,36.6315789473684,9507,109,9398,6000,69.8181818181818,2224.4085,TRUE
2021-05-27,47.6,10111,42,10069,6000,75.7142857142857,1981.64626,TRUE
2021-05-28,30.125,8989,36,8953,6000,68.875,2244.8757,TRUE
2021-05-30,38.6666666666667,8457,321,8136,6000,85,2183.7871,TRUE
2021-05-31,28.75,13085,88,12997,6000,67.0555555555556,2271.85355,TRUE
2021-06-01,32.3,2558,30,2528,6000,69.5625,1771.26701,FALSE
2021-06-02,30.6,16083,170,15913,6000,72.1333333333333,2303.2266,TRUE
2021-06-03,36.1428571428571,9980,85,9895,6000,79.2142857142857,1981.2778,TRUE
2021-06-04,24.0526315789474,7855,102,7753,6000,66.28,2234.70944,TRUE
2021-06-06,39.2857142857143,8105,197,7908,6000,93.7142857142857,2109.26695,TRUE
2021-06-07,17.8571428571429,3779,44,3735,6000,70.1428571428571,2081.78317,FALSE
2021-06-08,31.5714285714286,7357,88,7269,6000,74.76,1907.3306,TRUE
2021-06-09,25.625,8926,259,8667,6000,74.0625,2187.95506,TRUE
2021-06-10,36.7692307692308,4410,63,4347,6000,66.5555555555556,1827.33528,FALSE
2021-06-11,99,5925,38,5887,6000,91,1865.03701,FALSE
2021-06-12,41.3333333333333,4721,9,4712,6000,92.6666666666667,1827.00057,FALSE
2021-06-13,23.1111111111111,4581,75,4506,6000,70.3076923076923,2098.1861,FALSE
2021-06-14,34.5384615384615,4251,40,4211,6000,75.5384615384615,1819.861,FALSE
2021-06-15,22.3125,7944,17,7927,6000,62.9565217391304,2139.61885,TRUE
2021-06-16,21.7142857142857,7186,27,7159,6000,67.1428571428571,1900.46405,TRUE
2021-06-18,22.5,7662,83,7579,6000,69.25,2301.9305,TRUE
2021-06-19,38.25,4073,56,4017,6000,75.9,1816.1164,FALSE
2021-06-21,42.4,7008,85,6923,6000,73.3,1928.68142,TRUE
2021-06-22,70,8593,41,8552,6000,113,2238.8628,TRUE
2021-06-23,38.1666666666667,9802,128,9674,6000,77.4166666666667,1983.64786,TRUE
2021-06-25,32.125,6163,56,6107,6000,70.375,1931.1535,TRUE
2021-06-26,49.4,6248,67,6181,6000,89.1666666666667,2055.77722,TRUE
2021-06-27,53.4285714285714,12242,396,11846,6000,83.25,2269.74564,TRUE
2021-06-28,36.7142857142857,7582,13,7569,6000,80.0714285714286,1911.25472,TRUE
2021-06-29,38,7826,54,7772,6000,65.3076923076923,2094.62565,TRUE
2021-06-30,29.1428571428571,4853,32,4821,6000,71.9333333333333,1836.4294,FALSE
2021-07-01,27.5625,6868,53,6815,6000,74.5,2507.3207,TRUE
2021-07-03,8.07142857142857,5008,29,4979,6000,71.5333333333333,1839.78021,FALSE
2021-07-04,25,6037,98,5939,6000,64.3529411764706,2230.42005,TRUE
2021-07-05,25.4,8198,44,8154,6000,71.625,1712.296301,TRUE
2021-07-07,20.2142857142857,811,7,804,6000,74.6470588235294,1720.3303,FALSE
2021-07-08,17.3809523809524,7843,28,7815,6000,66.2608695652174,2091.0646,TRUE
2021-07-11,41.8181818181818,9309,57,9252,6000,77.4545454545455,2590.7752,TRUE
2021-07-12,13.2142857142857,9285,41,9244,6000,67.8333333333333,2063.35906,TRUE
2021-07-13,32.2307692307692,6517,74,6443,6000,72.6153846153846,2450.83357,TRUE
2021-07-14,35.2105263157895,4389,109,4280,6000,78.9,1832.56597,FALSE
2021-07-15,42.6666666666667,9329,94,9235,6000,71.7619047619048,2294.25135,TRUE
2021-07-16,27.5714285714286,11588,75,11513,6000,65.6,2021.1998,TRUE
2021-07-17,32.9,8080,120,7960,6000,72.0909090909091,1928.47405,TRUE
2021-07-19,28.6666666666667,8446,67,8379,6000,68.8695652173913,2065.94902,TRUE
2021-07-20,25.5,7578,14,7564,6000,66.4782608695652,1904.11374,TRUE
2021-07-21,22.0625,7476,82,7394,6000,86.2941176470588,2378.19437,TRUE
2021-07-22,24.25,13655,91,13564,6000,70.2352941176471,2318.4167,TRUE
2021-07-24,40.75,9265,122,9143,6000,88.75,1887.62678,TRUE
2021-08-20,19.2857142857143,10186,30,10156,6000,67,2512.8054,TRUE
2021-08-24,40.0526315789474,12996,36,12960,6000,72.7916666666667,2329.4106,TRUE
2021-08-25,43.7058823529412,7571,30,7541,6000,76.4736842105263,1908.52635,TRUE
2021-08-26,31.9333333333333,8491,74,8417,6000,70.625,1942.00992,TRUE
2021-08-27,11.125,8427,70,8357,6000,69.4444444444444,1928.20288,TRUE
2021-08-29,33.3333333333333,6394,38,6356,6000,83.1111111111111,2370.26676,TRUE
2021-08-30,25.2666666666667,4529,155,4374,6000,71.0625,2007.518,FALSE
2021-08-31,35.8571428571429,7413,69,7344,6000,68.2,1910.99613,TRUE
2021-09-01,33.9375,5230,61,5169,6000,73.8823529411765,1847.25642,FALSE
2021-09-02,32.1428571428571,6834,44,6790,6000,76.25,1893.33366,TRUE
2021-09-03,44.1818181818182,11105,123,10982,6000,90.3636363636364,1908.1534,TRUE
2021-09-04,27.6363636363636,3868,57,3811,6000,68.2666666666667,2016.8068,FALSE
2021-09-06,60.5,12747,265,12482,6000,100.5,2094.827,TRUE
2021-09-07,45.0833333333333,15038,7128,7910,6000,77.1764705882353,2508.2434,TRUE
2021-09-08,31.6875,7168,27,7141,6000,76.4444444444444,1897.49712,TRUE
2021-09-09,47.0666666666667,8256,13,8243,6000,74.8666666666667,1927.30782,TRUE
2021-09-10,45,5093,23,5070,6000,72.2173913043478,1837.9766,FALSE
2021-09-13,18.9333333333333,4650,6,4644,6000,63.7368421052632,1828.15952,FALSE
2021-09-14,44.6,4313,14,4299,6000,66.7857142857143,1816.9991,FALSE
2021-09-15,31.6,7130,19,7111,6000,69.9375,1892.8648,TRUE
2021-09-16,31.75,4847,14,4833,6000,71.1538461538462,1833.91437,FALSE
2021-09-17,39.2666666666667,5775,15,5760,6000,76.6,1857.52339,FALSE
2021-09-18,29.5714285714286,7618,107,7511,6000,70.375,1914.99454,TRUE
2021-09-20,29.6428571428571,757,3,754,6000,73.9230769230769,1719.4241,FALSE
2021-09-22,37,7058,60,6998,6000,77.8,1897.03374,TRUE
2021-09-24,34.4615384615385,2264,49,2215,6000,66.5,1759.87228,FALSE
2021-09-25,74.7142857142857,2324,60,2264,6000,84.125,1769.38249,FALSE
2021-09-26,30.7,7047,208,6839,6000,68.3333333333333,1758.00069,TRUE
2021-09-28,18.125,2395,138,2257,6000,62.6153846153846,1774.457975,FALSE
2021-09-30,30.5555555555556,15260,6126,9134,6000,87.7,2587.0299,TRUE
2021-10-01,26.75,15017,64,14953,6000,94.25,2094.5569,TRUE
2021-10-02,19.1,4132,50,4082,6000,67.8181818181818,2058.6686,FALSE
2021-10-07,34,15908,6815,9093,6000,90.2,2547.4887,TRUE
2021-10-08,24.5384615384615,15981,20,15961,6000,69.1875,2026.909,TRUE
2021-10-09,45.3636363636364,3160,73,3087,6000,82.5454545454545,2128.4602,FALSE
2021-10-12,29,3366,15,3351,6000,64,1976.27346,FALSE
2021-10-14,31,2555,29,2526,6000,67.2142857142857,1967.2333,FALSE
2021-10-15,62.875,11287,5355,5932,6000,80.2941176470588,2332.9428,TRUE
2021-10-16,38.0526315789474,4560,41,4519,6000,72.6521739130435,2106.01525,FALSE
2021-10-17,32.3157894736842,16741,122,16619,6000,75.7142857142857,2279.26944,TRUE
2021-10-18,21.2352941176471,5398,73,5325,6000,70.1666666666667,2269.3878,FALSE
2021-10-19,24.9473684210526,15900,4995,10905,6000,72.2272727272727,2523.9264,TRUE
2021-10-20,27.3571428571429,3956,68,3888,6000,68.1904761904762,1807.76813,FALSE
2021-10-21,30.4545454545455,8883,51,8832,6000,65.0526315789474,2032.38674,TRUE
2021-10-22,20.7692307692308,13974,77,13897,6000,65.2631578947368,1839.42232,TRUE
2021-10-24,28,16513,829,15684,6000,70.4,2631.771,TRUE
2021-10-25,24.6666666666667,1026,17,1009,6000,65,1726.8772,FALSE
2021-10-26,17.6,5456,262,5194,6000,69.2380952380952,1868.68366,FALSE
2021-10-27,28.6666666666667,20039,641,19398,6000,82.4444444444444,2378.9152,TRUE
2021-10-28,48.5,3825,65,3760,6000,87.1428571428571,1802.90229,FALSE
2021-10-29,31.2142857142857,12843,524,12319,6000,77.8,2267.0884,TRUE
2021-10-30,21.1538461538462,17842,52,17790,6000,81.3333333333333,2120.4709,TRUE
2021-11-01,20.4285714285714,1136,63,1073,6000,65.8571428571429,1734.519292,FALSE
2021-11-07,22.2,3321,26,3295,6000,79.25,1863.37092,FALSE
2021-11-08,24.875,15193,2052,13141,6000,70.625,2323.5433,TRUE
2021-11-16,29.8823529411765,14961,1918,13043,6000,68.75,2192.8621,TRUE
2021-11-17,42.0769230769231,5724,62,5662,6000,70.7,1865.78615,FALSE
2021-11-18,30.8666666666667,4339,100,4239,6000,63.7391304347826,1825.09511,FALSE
2021-11-19,31.125,2096,41,2055,6000,75,1759.86841,FALSE
2021-11-20,26.1666666666667,4069,3,4066,6000,75.8888888888889,1809.62369,FALSE
2021-11-21,29.2857142857143,8312,34,8278,6000,69.2608695652174,2247.44413,TRUE
2021-11-22,31,3683,52,3631,6000,91,2002.72533,FALSE
2021-12-06,15.8888888888889,1621,39,1582,6000,74,1746.378796,FALSE
2021-12-07,11.1538461538462,4459,94,4365,6000,64.625,2114.35877,FALSE
2021-12-08,25.125,2022,35,1987,6000,72.96,1758.2481,FALSE
2021-12-09,24.8461538461538,4300,39,4261,6000,66.7368421052632,1823.19524,FALSE
2021-12-10,22,1240,13,1227,6000,70.625,1733.723695,FALSE
2021-12-11,26.4285714285714,5871,103,5768,6000,74.4285714285714,1872.34302,FALSE
2021-12-12,24.1428571428571,3023,46,2977,6000,69.75,1787.29998,FALSE
2021-12-13,28.15,9459,248,9211,6000,73.9130434782609,2013.92113,TRUE
2021-12-14,33,1893,26,1867,6000,70.6875,1752.250286,FALSE
2021-12-15,6.08333333333333,6109,924,5185,6000,65.875,1946.53378,TRUE
2021-12-16,12.6842105263158,2131,18,2113,6000,65,1756.73162,FALSE
2021-12-17,27.2857142857143,4260,65,4195,6000,78.6,1824.63286,FALSE
2021-12-18,15.6,2960,53,2907,6000,64.3571428571429,1784.88892,FALSE
2021-12-19,24.6315789473684,3687,44,3643,6000,71.4583333333333,1805.47996,FALSE
2021-12-20,19.9230769230769,4439,29,4410,6000,67.4761904761905,1825.83019,FALSE
2021-12-21,21.8333333333333,4782,100,4682,6000,69.1666666666667,1846.37838,FALSE
2021-12-22,25.1333333333333,6319,107,6212,6000,68.1904761904762,1912.46723,TRUE
2021-12-23,21.9375,1335,11,1324,6000,65.5714285714286,1735.759204,FALSE
2021-12-24,21.0666666666667,3644,121,3523,6000,66.4545454545455,1810.20059,FALSE
2021-12-25,20.2352941176471,1365,14,1351,6000,66.8333333333333,1735.2719,FALSE
2021-12-26,18.8823529411765,2560,90,2470,6000,63.9166666666667,1775.560885,FALSE
2021-12-27,22.6666666666667,1343,26,1317,6000,70.5,1738.556008,FALSE
2021-12-28,20.4285714285714,3175,18,3157,6000,67.8095238095238,1886.13254,FALSE
2021-12-29,25.3,5281,43,5238,6000,72.2631578947368,1983.45368,FALSE
